Filename,original_vars,original_constraints,clausal_constraints,alk_constraints,alk_general,alk_amo,alk_vars_eliminated,alk_seconds,total_seconds,total_extracted_constraints,ple_real_time,extraction_real_time,cache_hits_verified,cache_hits_unverified,cache_misses,verification_time,testing_verification_time,sat_verification_time,bdd_verification_time,testing_successes,testing_failures,sat_successes,sat_failures,bdd_successes,bdd_failures
5d9d46f628a11446788e21a137a17698-rphp4_155_shuffled,1240,37514,37514,0,-1,-1,-1,0.345,0.384,0,0.03,0.46,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5dba8c37f6cf9110e29fabfd54eb9bba-php-016-013.shuffled-as.sat05-1174,208,1576,1576,0,-1,-1,-1,0.010,0.020,0,0.00,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5de4098d60240a62b13a08867c05609d-SGI_30_80_27_70_7-log.shuffled-as.sat03-212,135,57396,57396,0,-1,-1,-1,0.027,0.189,0,0.07,0.40,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5de71d0a6be331ca912b79e31de9e9c6-LABS_n087_goal008-sc2013,335424,762317,762317,0,-1,-1,-1,-1773009687.403,-1773009686.821,0,0.72,1001.10,0,73,417,7.900,18.690,0.000,0.000,1,4,0,0,0,0
5dea66a04fbaecf10dce69fa9c0e3665-grain-53-80-0s0-seed-125-8-init-35,1849,26828,26828,0,-1,-1,-1,0.014,0.042,0,0.03,0.11,0,8,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5e0a8cf6af260866af770ec564f3a78f-UTI-15-5p0,162926,621846,621846,0,-1,-1,-1,33.953,34.382,0,0.56,35.70,0,1,1,7.547,7.333,0.000,0.000,0,1,0,0,0,0
5e2734eceafb345c780ccdd047154568-Schur_160_5_d28,762,28295,28295,0,-1,-1,-1,1.305,1.324,0,0.01,1.37,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5e2d07ffde107945ffb862f9ad6e4fb7-mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520,339,2416,2416,0,-1,-1,-1,0.001,0.004,0,0.01,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5e2faea0397435608c819b86f0216963-strips-gripper-08t15.shuffled-as.sat05-1149,2128,26156,26156,0,-1,-1,-1,0.356,0.371,0,0.02,0.41,0,0,1,0.095,0.093,0.000,0.000,0,1,0,0,0,0
5e4c0a8e068c90325093e087d2e5b25c-mutcb12,281,856,856,0,-1,-1,-1,0.005,0.007,0,0.00,0.01,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5e5329ff305e45be0549ce7f4638965f-rnd-v25-e87-k10,37175,558254,558254,0,-1,-1,-1,10.494,10.825,0,0.32,11.96,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5e5fe73a2e0ffc8e19873298566919fb-rbsat-v760c43649gyes3,760,43649,43649,0,-1,-1,-1,0.759,0.778,0,0.02,0.84,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5e847be6e071e1df01cc91562fc74198-partial-10-13-u,234064,813979,813979,0,-1,-1,-1,79.445,79.933,0,0.62,81.60,0,826,139,58.306,56.371,0.000,0.000,0,138,0,0,0,0
5e933a625099cc1ec6a8299a7848a2ae-Kakuro-easy-112-ext.xml.hg_7,187839,19617905,19393049,162,162,0,105624,94.565,139.118,162,11.53,191.41,161,0,1,7.472,7.202,0.248,0.000,1,0,1,0,0,0
5ea0f107a1905a8e0446af0c92d6a160-fphp-014-012.shuffled-as.sat05-1215,168,2030,2030,0,-1,-1,-1,0.014,0.015,0,0.00,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5ea72bcdccc86bd1a924029f7b81aec5-atco_enc1_opt1_10_15,46759,249125,249125,0,-1,-1,-1,13.290,13.528,0,0.16,14.10,0,1071,28,8.901,8.795,0.000,0.000,0,22,0,0,0,0
5ea9d54e4eb8eeab1ff058471b9c83ca-sp4-33-one-nons-flat-noid,852,10099,10099,0,-1,-1,-1,0.075,0.080,0,0.01,0.10,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5ed0b040888c1630e746bdcd40c3396e-hid-uns-enc-6-1-0-0-0-0-18123,1908,5496,5496,0,-1,-1,-1,0.351,0.355,0,0.01,0.37,0,31,1,0.079,0.079,0.000,0.000,0,1,0,0,0,0
5ed0bbcb957ecc8ef2a049620f91385a-c3540-s.shuffled,3499,9503,9503,0,-1,-1,-1,0.156,0.162,0,0.06,0.18,0,0,4,0.030,0.024,0.000,0.000,0,1,0,0,0,0
5f0edef6cc45f7e7157c4b3dee4cb88a-string_compare_safety_cbmc_unwinding_630,2317478,10520677,10520677,0,-1,-1,-1,-1773009739.974,-1773009731.176,0,6.48,1014.90,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5f22ee6e66471e13d7604f620934fd64-62bits_10.dimacs,1160,28773,28773,0,-1,-1,-1,0.025,0.081,0,0.03,0.16,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5f3042793127010ea9f496a8f40ab8a0-ferry10_ks99a.renamed-as.sat05-3992,1977,28976,28976,0,-1,-1,-1,0.315,0.327,0,0.09,0.37,0,0,1,0.018,0.006,0.000,0.000,0,1,0,0,0,0
5f3075e95b0fe5a28812f1af3c2e4e85-g2-hwmcc15deep-bobpcihm-k30,185267,513565,513565,0,-1,-1,-1,15.778,16.091,0,0.39,17.30,0,6,8,1.526,0.843,0.000,0.000,0,2,0,0,0,0
5f38d1c16d6fd5e1c8f179ff553b31b3-9symml_gr_rcs_w6.shuffled,1554,29116,29116,0,-1,-1,-1,0.301,0.318,0,0.03,0.36,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5f3c2796ffba59cdeb22d83976cb052a-MASG_72_keystream76_0,3426,20302,20302,0,-1,-1,-1,0.010,0.027,0,0.02,0.07,0,0,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5f46b414cc65b2e992e59f49d1f02be1-satch2ways12wu,12156,36619,36619,0,-1,-1,-1,0.569,0.587,0,0.02,0.65,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5f56845fa92df816e64296ccf4b0ee36-connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07,1188,13833,13833,0,-1,-1,-1,0.748,0.758,0,0.01,0.78,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5f5754b7a8d036ee51ced0e05ae62c6e-ex015_14,191012,1895413,1572023,90,90,0,144150,504.830,507.083,90,1.14,510.61,5,39,99,489.961,343.307,145.720,0.000,85,1,85,0,0,0
5f58c0cdbfd5245f26126d071c0a6c0d-f10bid,695833,2075371,2075371,0,-1,-1,-1,73.652,75.142,0,1.28,79.31,0,478,22,14.275,10.017,0.000,0.000,0,4,0,0,0,0
5f64b932cc85cf2f2dd4a205928265ee-AProVE11-08,230851,763293,763293,0,-1,-1,-1,123.439,123.889,0,0.50,125.39,0,20244,55,119.782,119.196,0.000,0.000,0,31,0,0,0,0
5f65b4cceeb01c56e037df144309b29e-SGI_30_70_21_70_7-log.shuffled-as.sat03-153,105,42884,42884,0,-1,-1,-1,0.019,0.129,0,0.05,0.29,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5f7a2d97e713941c8f62b2e8d5ff5f0c-ferry7_ks99i.shuffled-as.sat05-4068,1946,22289,22289,0,-1,-1,-1,0.249,0.262,0,0.01,0.30,0,0,1,0.023,0.014,0.000,0.000,0,1,0,0,0,0
5f9c3750ba6e40479eca39b22337ced0-gss-13-s100,30867,92251,92251,0,-1,-1,-1,0.975,1.021,0,0.06,1.18,0,1,50,0.146,0.061,0.000,0.000,0,29,0,0,0,0
5f9f44095f68a79f920aad2c864856f3-clqcolor-30-19-20.shuffled-as.sat05-1256,1605,179315,179315,0,-1,-1,-1,1.411,1.605,0,0.11,1.95,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5fae97fdc8208de522104f5191cd7ad1-dp03s03.shuffled,637,1283,1283,0,-1,-1,-1,0.045,0.047,0,0.00,0.05,0,3,12,0.030,0.029,0.000,0.000,0,5,0,0,0,0
5fb0d1f02c02c6a7fb485707b637d7e4-bvsub_12973.smt2,389163,921019,921019,0,-1,-1,-1,345.887,346.514,0,0.74,348.38,0,0,3,336.981,336.219,0.000,0.000,0,3,0,0,0,0
5fb9e9d1365f1a6c46ee0dfc937941bb-manthey_single-ordered-initialized-w50-b6,9000,67946,67946,0,-1,-1,-1,0.033,0.071,0,0.04,0.19,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5fcfad9a73901d5b08c57f82f9c5cf95-bf1355-466,2293,5631,5631,0,-1,-1,-1,0.047,0.051,0,0.01,0.06,0,31,3,0.012,0.010,0.000,0.000,0,2,0,0,0,0
5fda7cdb6519a94f2edcaf1e3f280cd0-manol-pipe-c7b_i,26173,77440,77440,0,-1,-1,-1,3.306,3.343,0,0.04,3.47,0,147,27,1.277,1.152,0.000,0.000,0,8,0,0,0,0
5fea03f266f60a417e85af49a5d769e5-full-bg-gb-8-ce,22264,94954,94954,0,-1,-1,-1,0.754,0.796,0,0.05,0.95,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
5ff92b9fa31963608674761e0d71fce8-sv-comp19_prop-reachsafety.triangular-longer_false-unreach-call.i-witness,20965,92200,92200,0,-1,-1,-1,0.480,0.545,0,0.06,0.73,0,19,12,0.277,0.271,0.000,0.000,0,4,0,0,0,0
6020adfdd5e17de1ac59e1933737cfcf-isqrt2_32,6483,19346,19346,0,-1,-1,-1,0.215,0.224,0,0.01,0.26,0,1,1,0.019,0.008,0.000,0.000,0,1,0,0,0,0
6022c4c65e8e8d86345900ecc31942b2-driverlog4_v01a.renamed-as.sat05-3965,325,4963,4963,0,-1,-1,-1,0.324,0.327,0,0.01,0.35,0,0,1,0.003,0.001,0.000,0.000,0,1,0,0,0,0
60288b7018d18d48484e9b8e8e428031-een-tip-sat-texas-tp-5e,17985,43871,43871,0,-1,-1,-1,0.810,0.831,0,0.03,0.91,0,112,11,0.062,0.013,0.000,0.000,0,2,0,0,0,0
602cb5256a5c05e90aec931c7f3fc0ab-s81-100,81,172,172,0,-1,-1,-1,0.001,0.002,0,0.00,0.01,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60317159a0e3c8391d60103eb0b3d530-8-4-8,39270,962942,962942,0,-1,-1,-1,25.375,26.211,0,0.49,28.41,0,62,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
603a2d6f8962be577c6609e70296b8ee-string_compare_safety_cbmc_unwinding_940,3416996,16711221,16711221,0,-1,-1,-1,-1773009766.714,-1773009750.388,0,10.60,1023.76,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60522b751c6ec8f1f02e0c95ae60b721-ncc_none_2_18_9_3_0_0_435991723,1048685,4718580,4718580,0,-1,-1,-1,858.591,869.286,0,5.69,884.20,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6056d23661518b3a7519de585f9b6da1-Schur_160_5_d39,751,27239,27239,0,-1,-1,-1,1.268,1.287,0,0.01,1.34,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60632fce4132ceacfddb8d0764befd96-courses0.2_2017_9,1243116,2306661,2306661,0,-1,-1,-1,697.630,699.383,0,1.66,703.55,0,1996,87,636.118,629.789,0.000,0.000,0,8,0,0,0,0
606bd8b9c178c8445d8c3fc413d46885-mp1-klieber2017s-1000-024-eq,5823,17390,17390,0,-1,-1,-1,0.952,0.961,0,0.01,0.99,0,225,109,0.779,0.759,0.000,0.000,0,8,0,0,0,0
606d32d623d4ad88a5dca86464fdb814-fclqcolor-30-19-20.shuffled-as.sat05-1280,1605,193145,193145,0,-1,-1,-1,1.749,1.976,0,0.10,2.37,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6077d4e5f755124ddc84068d6ccb630f-Nb44T6,1516938,6737280,6737280,0,-1,-1,-1,798.844,803.327,0,4.19,815.35,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6077e9ca9382b71a639b9edd23bc198f-mrpp_4x4#4_4,748,2726,2726,0,-1,-1,-1,0.013,0.016,0,0.01,0.02,0,99,21,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60810729df1f35be3c575d66d8f60039-gensys-brn009.shuffled-as.sat05-3428,1886,59153,59153,0,-1,-1,-1,0.473,0.598,0,0.06,0.77,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
608795ea911cb72a8eccff36e9deaad0-MD5-30-4,8905,67841,67841,0,-1,-1,-1,0.033,0.076,0,0.04,0.21,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6088fba41b1711d09d7ea147870434d0-iffyInterleavedModMult-8.smt2,4264,12962,12962,0,-1,-1,-1,0.233,0.239,0,0.04,0.26,0,7,11,0.061,0.046,0.000,0.000,0,9,0,0,0,0
609ab29d02c73af38b7cb1c6e0de0142-cruxmiter29seed4,511,1418,1418,0,-1,-1,-1,0.010,0.029,0,0.00,0.04,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60a0ab2650e08f32c4fff6ff09369568-eqsparcl12bpwtrc12,3278,9760,9760,0,-1,-1,-1,0.187,0.204,0,0.01,0.22,0,1,52,0.067,0.055,0.000,0.000,0,6,0,0,0,0
60c04cdcc5ea55055110a17ced175666-stone-width3chain-nmarkers-11_shuffled,1260,1294895,1294895,0,-1,-1,-1,2.181,6.238,0,0.97,10.21,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60ce5d448c988f645fb1ddbe1c3ed6f9-2013113162201nc.shuffled-as.sat03-1667,4876,19139,19139,0,-1,-1,-1,0.014,0.028,0,0.01,0.07,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60e3c2ba930b94c6b300ceeaf0ea5831-20-100-frag12-0_sat,36616,349404,349404,0,-1,-1,-1,26.124,26.901,0,0.30,27.90,0,1,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60e9b195b9e92db3cfe16916d53757c0-TT7F-33-24D,5984,577080,577080,0,-1,-1,-1,40.208,48.540,0,1.51,56.61,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
60ff2dac601451583e6acd78ae7dfb4f-connm-ue-csp-sat-n600-d0.00-s742588954.used-as.sat04-945,596,7157,7157,0,-1,-1,-1,0.289,0.294,0,0.21,0.31,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61194ea79b166947d3646c1951395ef4-dated-10-17-u,229544,813885,813885,0,-1,-1,-1,80.878,81.363,0,0.62,83.07,0,1294,103,57.914,56.233,0.000,0.000,0,97,0,0,0,0
6138f7105c5ca47833f064aebe698e23-abb313GPIA-9-cn.used-as.sat04-322,219652,909205,909205,0,-1,-1,-1,0.917,1.451,0,0.54,3.46,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
613be3fce8fa3e517d10e292f0a2542d-string_compare_safety_cbmc_unwinding_690,2530152,11658439,11658439,0,-1,-1,-1,-1773009790.462,-1773009780.424,0,7.27,1016.69,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61403d284bc80c707ad674f27ebf46d7-rnd-v25-e178-k12,41950,828527,828527,0,-1,-1,-1,11.141,11.617,0,0.47,13.40,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6143a370e17495274ed72b4ad1a3d8bf-ferry12.shuffled-as.sat03-382,4222,30570,30570,0,-1,-1,-1,2.430,2.448,0,0.03,2.50,0,0,61,1.242,1.234,0.000,0.000,0,13,0,0,0,0
6147e666b75f603a4c4490d21ab654cd-hid-uns-enc-6-1-0-0-0-0-14492,1908,5494,5494,0,-1,-1,-1,0.361,0.365,0,0.01,0.39,0,31,1,0.082,0.082,0.000,0.000,0,1,0,0,0,0
61491d8717f1b5a99f3d9acf609934b3-ndist.b.21996,285940,395907,395907,0,-1,-1,-1,3.113,3.413,0,0.34,4.31,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
615a6ef0a57c23443c44b342b6937fa5-gto_p50c307,613,3985,3985,0,-1,-1,-1,0.164,0.167,0,0.01,0.18,0,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
615c30ee68ba7f9007a4511f7e8ab939-baseballcover13with25,1408772,2783413,216030,13,13,0,1285622,152.917,154.413,13,1.61,155.50,12,0,2,127.852,107.135,19.026,0.000,1,1,1,0,0,0
616719725a155a88d915031bf1912180-Nb8T60,114180,453120,453120,0,-1,-1,-1,2.405,2.715,0,0.26,3.66,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61687dad894a32d4b5fbd00023cf694a-custmulun16x16o,3633,10625,10625,0,-1,-1,-1,0.106,0.119,0,0.01,0.14,0,0,2,0.014,0.009,0.000,0.000,0,1,0,0,0,0
616ff4fd40ffb6b6f628b0e77f4f6c9c-10-4-10,80316,2661134,2661134,0,-1,-1,-1,58.335,61.270,0,1.34,67.76,0,107,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61a952d4189798d3cf369adc843350d5-gss-29-s100,32219,96740,96740,0,-1,-1,-1,0.951,1.000,0,0.06,1.18,0,53,57,0.107,0.035,0.000,0.000,0,20,0,0,0,0
61a9c86cd08765a86cfbe9bc587f5b0a-iso-ukn008.shuffled-as.sat05-3631,2560,1021,1021,0,-1,-1,-1,0.012,0.027,0,0.01,0.03,0,0,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61ae7e881b309e195880124c27f25fea-gensys-ukn009.shuffled-as.sat05-3352,994,17116,17116,0,-1,-1,-1,0.033,0.054,0,0.02,0.09,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61bd86a08e0c4efdd4ce8095936d1ce6-rbsat-v2640c305320gyes3,2640,305320,305320,0,-1,-1,-1,10.220,10.361,0,0.12,10.86,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61c3c92e8cf778eae7e7c55eabf8a9b3-g2-T100.2.0,4184145,14567656,14567656,0,-1,-1,-1,-1773009809.804,-1773009798.673,0,9.76,1020.37,0,437,10,2.555,0.090,0.000,0.000,0,8,0,0,0,0
61c7d1a15520c60d689c2937d48f24f9-fphp-040-040.shuffled-as.sat05-1208,1600,62440,62440,0,-1,-1,-1,0.894,0.932,0,0.03,1.04,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61deb23e03326581a9d4d62ddc0379e6-toughsat_factoring_148s,1729,8849,8849,0,-1,-1,-1,0.066,0.072,0,0.01,0.09,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61edb6a8a868874c858a71ff96efe121-openstacks-p30_3.085-SAT,324116,1366456,1366456,0,-1,-1,-1,-1773009785.636,-1773009784.912,0,0.82,1001.96,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
61fee64c8fc7f05b97a2bc14c0c2bf41-par32-4-c.shuffled,1333,5326,5326,0,-1,-1,-1,0.004,0.008,0,0.01,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62060247cd0ad566a828c30571c2c774-marijn-philips,3641,4456,4456,0,-1,-1,-1,0.236,0.239,0,0.01,0.25,0,124,10,0.198,0.196,0.000,0.000,0,2,0,0,0,0
620630dfb3a7574180000296503043cc-ibm-2002-05r-k90,180140,765203,765203,0,-1,-1,-1,71.008,71.478,0,0.61,73.02,0,5828,152,56.318,55.898,0.000,0.000,0,32,0,0,0,0
6215163bc9223383b76bd16222c98f66-mp1-blockpuzzle_9x9_s7_free9,7452,735643,735643,0,-1,-1,-1,8.232,8.529,0,0.44,9.66,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62222988ae1e2ffb8ec5fea3255f80d6-iso-icl004.shuffled-as.sat05-2729,2038,6573,6573,0,-1,-1,-1,0.048,0.062,0,0.01,0.08,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62269a9d08e3592f3fd7e2c8af1e3fe9-pb_300_10_lb_06,137243,516754,499730,304,0,304,5776,21.062,21.329,304,0.34,22.30,303,1516,28,9.147,8.733,0.039,0.000,1,22,1,0,0,0
623f4b4e4b482033a3beeaea2410f486-rphp4_145_shuffled,1160,32919,32919,0,-1,-1,-1,0.324,0.357,0,0.02,0.44,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6250e3198f8c736a80beb49bc1af71b2-velev-vliw-uns-2.0-iq4,106013,1598269,1598269,0,-1,-1,-1,166.956,168.142,0,0.88,171.51,0,2446,33,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62517fe9f9ed299d24c02530b1fb98f4-crafted_n10_d6_c2_num5,23360,2924596,2924596,0,-1,-1,-1,162.989,164.131,0,1.08,168.93,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62563ee5125f721c92a2309e89dfdf99-gt-060.shuffled-as.sat05-1312,3600,207150,207150,0,-1,-1,-1,1.872,2.138,0,0.12,2.63,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62608c18d84e69d2b71f0048f6cb80be-ex045_7,425696,12997992,12716884,59,59,0,115551,-1773024754.237,-1773024727.948,59,7.64,1018.49,1,3,61,892.015,808.170,92.741,0.000,59,0,58,0,0,0
62609394574bd56fc969341f8e4548c2-shuffling-1-s957317036-of-bench-sat04-986.used-as.sat04-994,21317,63295,63295,0,-1,-1,-1,1.876,1.930,0,0.05,2.06,0,1,196,0.146,0.097,0.000,0.000,0,1,0,0,0,0
626a60a465de2c9346618351b409622b-connm-ue-csp-sat-n600-d-0.04-s1865234776.used-as.sat04-966,584,6626,6626,0,-1,-1,-1,0.248,0.252,0,0.01,0.27,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
626c368587dd880086afc7b3fa1e6f27-snw_16_9_CCSpre,70899,2799064,2799064,0,-1,-1,-1,193.176,195.030,0,1.43,200.90,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
628d9602191ea1fc51dfc83668513895-hcp_CP24_24,370944,1254496,1254496,0,-1,-1,-1,253.081,254.167,0,0.91,256.98,0,0,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62954dd70e7da9650d1ec610586b8bfb-grid-pbl-0090.shuffled-as.sat05-1345.shuffled-as.sat05-1345,8190,16110,16110,0,-1,-1,-1,0.381,0.394,0,0.02,0.43,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6296e098cc09de8bb7ce12138c2a77c8-ecarev-110-1031-23-40-6,42271,244210,244210,0,-1,-1,-1,0.160,0.278,0,0.14,0.75,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62c763bdf8d351b15df3a4d62a03eba0-g2-ak128astepbg2asisc,260359,844815,844815,0,-1,-1,-1,98.394,98.882,0,0.51,100.59,0,32253,3,93.066,92.937,0.000,0.000,0,1,0,0,0,0
62eb05654856d8f40da66687f5c2f82d-sokoban-p01.sas.ex.17,564012,975740,975740,0,-1,-1,-1,-1773009819.239,-1773009818.398,0,0.80,1001.91,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62ec92354162a7d02c9e5aa5154ab1ca-CompositeRSA640.used-as.sat04-871,205439,2034234,2034234,0,-1,-1,-1,1.935,3.825,0,1.33,9.38,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
62f753ca44d2d8d952c2dd952640409b-tseitingrid6x160_shuffled,1920,7680,7680,0,-1,-1,-1,0.005,0.012,0,0.01,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
631a2a01917c2d161908041343b207b6-emptyroom-4-h22-sat,75826,221792,221792,0,-1,-1,-1,8.534,8.646,0,0.14,9.07,0,1,2,4.070,3.930,0.000,0.000,0,1,0,0,0,0
63384a375401689833618c21a8c8de23-SGI_30_80_24_80_9-dir.shuffled-as.sat03-203,720,59960,59960,0,-1,-1,-1,1.638,1.675,0,0.03,1.77,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
634fe32d1fd086bebc8d76f298fd3fe2-MD5-29-5,8591,65083,65083,0,-1,-1,-1,0.033,0.075,0,0.04,0.20,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6354f60f41160ec92b7a97ed941c4549-rope_0150.shuffled,5400,12600,12600,0,-1,-1,-1,0.068,0.075,0,0.01,0.10,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
635913f233a40c0bfdf1e051604fd7fc-example2_gr_2pin_w6.shuffled,3603,41022,41022,0,-1,-1,-1,0.038,0.143,0,0.04,0.27,0,4,167,0.000,0.000,0.000,0.000,0,0,0,0,0,0
635d48bbba58092ac46fa00ef5881458-mp1-ps_5000_21250_3_0_0.8_0_1.60_4,5000,20703,20703,0,-1,-1,-1,4.099,4.116,0,0.04,4.16,0,1,115,2.436,2.427,0.000,0.000,0,18,0,0,0,0
63619a3eb9b531e7d963836a832f6ea9-course0.12_2018_3_1,217610,475828,475828,0,-1,-1,-1,-1773009844.621,-1773009844.282,0,0.40,1000.67,0,22,46,828.414,826.911,0.000,0.000,0,10,0,0,0,0
63696f1fd3ef4ecc240080d85f0acd43-rphp5_100_shuffled,1000,21405,21405,0,-1,-1,-1,0.275,0.309,0,0.01,0.35,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
63832094e6835a4c20194744d65e774f-bc56-sensors-1-k391-unsat.shuffled-as.sat03-404,561371,1750400,1750400,0,-1,-1,-1,-1773009855.554,-1773009851.792,0,3.15,1002.45,0,0,186,949.398,943.615,0.000,0.000,0,111,0,0,0,0
63832d9feb66485b5d1698febe76364a-g2-ak128modbtbg1asisc,263025,869509,869509,0,-1,-1,-1,773.138,773.660,0,0.53,775.39,0,24316,5,768.546,768.212,0.000,0.000,0,2,0,0,0,0
6392cea0e1c5c95773c79cd143e2a934-newpol34-4,3750099,12259787,12259787,0,-1,-1,-1,610.611,618.521,0,8.64,640.45,0,0,1,230.302,223.185,0.000,0.000,0,1,0,0,0,0
63acdb1e4c4437b22b7ee3b405c1d096-4g_5color_170_050_05,27200,2462835,2462835,0,-1,-1,-1,17.968,19.693,0,1.11,23.87,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
63bd4dfe32c730303164e65d49783a77-dp04u03.shuffled,1017,1991,1991,0,-1,-1,-1,0.048,0.050,0,0.01,0.06,0,1,16,0.023,0.021,0.000,0.000,0,3,0,0,0,0
63c6886839a82442cdfbb3167d464baf-SAT_dat.k85-24_1_rule_3,1376701,4562294,4562294,0,-1,-1,-1,-1773009859.951,-1773009857.012,0,3.44,1006.32,0,1094,117,913.413,908.089,0.000,0.000,0,37,0,0,0,0
63e335f6eac21d38ef0429bd6c27a739-289-unsat-9x32,1152,73440,73440,0,-1,-1,-1,0.670,0.727,0,0.04,0.88,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
63f6d79edbe3faafd59e62de7076b0c4-EDP3-8000,63610,472687,472687,0,-1,-1,-1,18.443,18.841,0,0.29,19.89,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6429fd19964340bd367686d2ecef929b-ndhf_xits_14_UNSAT,2940,300446,300446,0,-1,-1,-1,3.470,3.671,0,0.13,4.27,0,90,1,0.079,0.079,0.000,0.000,0,1,0,0,0,0
642af293e4905ddfc0a6717e3e1bbf56-qg7-12.shuffled,1728,38405,38405,0,-1,-1,-1,0.531,0.559,0,0.04,0.63,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6434c2dd6a69515817b2dfbed3f2dec0-002-23-96,4288,75475,75475,0,-1,-1,-1,0.047,0.125,0,0.09,0.31,0,12,28,0.000,0.000,0.000,0.000,0,0,0,0,0,0
