Filename,original_vars,original_constraints,clausal_constraints,alk_constraints,alk_general,alk_amo,alk_vars_eliminated,alk_seconds,total_seconds,total_extracted_constraints,ple_real_time,extraction_real_time,cache_hits_verified,cache_hits_unverified,cache_misses,verification_time,testing_verification_time,sat_verification_time,bdd_verification_time,testing_successes,testing_failures,sat_successes,sat_failures,bdd_successes,bdd_failures
69b4f3e5329c1d1460a2237d96e3e705-sgen1-unsat-151-100,153,316,316,0,-1,-1,-1,0.002,0.011,0,0.02,0.04,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
69ceafaa83839dbe53dc801c483e9991-clqcolor-20-15-15.shuffled-as.sat05-1246,790,44885,44885,0,-1,-1,-1,0.669,0.708,0,0.03,0.79,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
69e2da9381c6547152b38b1cf1033ae7-hgen8-n260-02-S1396509323.shuffled-as.sat05-481,260,403,403,0,-1,-1,-1,0.002,0.003,0,0.00,0.01,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
69e34d0f49c71a7e145d8104ebe0273f-sokoban-p16.sas.ex.15-sc2016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69eebb04019d5d0458b2e56fb6caaa5e-SAT_dat.k55,117104,535435,535435,0,-1,-1,-1,90.020,90.364,0,0.37,91.44,0,12832,250,76.719,76.449,0.000,0.000,0,29,0,0,0,0
6a0ef4920a1b29a713e636d3f80de204-equilarge_l3.shuffled-as.sat05-520,4496,18591,18591,0,-1,-1,-1,0.015,0.029,0,0.03,0.07,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6a3cc897a1b02977a34988536d887280-sted12a_0x1e1-67,694,12486,12486,0,-1,-1,-1,0.005,0.017,0,0.01,0.05,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6a5b9cc4d0ab64ea234befc27b6a431b-ecarev-110-1031-23-40-7,42271,244196,244196,0,-1,-1,-1,0.197,0.328,0,0.14,0.83,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6a7c8eaecc218e20d18f51a894b66dc7-dp09u08.shuffled,5475,14105,14105,0,-1,-1,-1,4.643,4.651,0,0.03,4.68,0,0,552,4.476,4.448,0.000,0.000,0,58,0,0,0,0
6a7e2442211bec545e8929e02a8b6b22-aes_32_1_keyfind_1,300,804,804,0,-1,-1,-1,0.001,0.002,0,0.01,0.01,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6a810aada46289596b04174a91d5c112-AProVE07-15,21104,73465,73465,0,-1,-1,-1,2.617,2.653,0,0.05,2.78,0,2265,17,2.133,2.115,0.000,0.000,0,10,0,0,0,0
6aa81284c16b88389246e1dd2959a089-instance_n5_i5_pp_ci_ce,3655,26624,26624,0,-1,-1,-1,0.425,0.441,0,0.02,0.49,0,215,15,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6aacbcd0a95d51eafca1a22f43f25e82-logistics-rotate-06t5.shuffled-as.sat05-1136,1925,47473,47473,0,-1,-1,-1,0.626,0.656,0,0.03,0.74,0,63,204,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6acd5bfa6bf97d4a47b5602b7c5d70b5-aim-200-6_0-yes1-3.cnf.mis-136.debugged,27264,54060,54060,0,-1,-1,-1,3.285,3.327,0,0.08,3.42,0,0,1,2.943,2.909,0.000,0.000,0,1,0,0,0,0
6ad1d4d8752088686f9b4034600519c1-LABS_n051_goal004,71516,143047,15420,89,89,0,63922,726.731,726.820,89,0.10,726.96,0,0,95,724.123,207.048,516.548,0.000,89,1,89,0,0,0
6ae9c8ca214ba34d8e77297d316f6e77-simon-s02b-k2f-gr-rcs-w8,10056,271392,271392,0,-1,-1,-1,4.233,4.557,0,0.14,5.14,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6af008e573beacda4fc1f844a876f408-rope_0011.shuffled,396,924,924,0,-1,-1,-1,0.004,0.005,0,0.00,0.02,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6afdaec2b82ea578e0c3aeaff3269ef2-jgiraldezlevy.2200.9086.08.40.180,2200,9032,9032,0,-1,-1,-1,0.517,0.533,0,0.03,0.55,0,0,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6b10a451694f50c3ebcbb0704599436c-unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf.mis-140.debugged,28765,57543,57543,0,-1,-1,-1,2.175,2.204,0,0.04,2.30,0,0,1,1.815,1.780,0.000,0.000,0,1,0,0,0,0
6b10e4ddf39b316ffe87d148a4626ed4-combined-crypto1-wff-seed-18-wffvars-450-cryptocplx-40-overlap-2,1729,21667,21667,0,-1,-1,-1,0.201,0.222,0,0.02,0.29,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6b2496b2ba23a00a1c6f45f87faeba5f-Kakuro-easy-149-ext.xml.hg_4,145714,20229302,20090230,164,164,0,62156,117.957,173.982,164,11.90,232.04,163,0,1,7.611,7.418,0.169,0.000,1,0,1,0,0,0
6b25002cab729db26fb2ee71ceed2efd-sgen6-960-5-1,160,384,384,0,-1,-1,-1,0.004,0.005,0,0.01,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6b286f9a263baf10c8a5dade1bab1934-rand_net70-25-1.shuffled,3500,10361,10361,0,-1,-1,-1,1.497,1.517,0,0.03,1.54,0,0,281,1.394,1.378,0.000,0.000,0,41,0,0,0,0
6b36abc94899ab1d25a9c48d7697916c-rope_0001.shuffled,36,84,84,0,-1,-1,-1,0.000,0.002,0,0.00,0.00,0,0,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6b4210431794451c101e5a06f033edc4-battleship-16-16-unsat,256,2176,2176,0,-1,-1,-1,0.060,0.062,0,0.02,0.07,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6b4f076f8ed55503b6a417dfe76dd35b-Kakuro-easy-127-ext.xml.hg_6,185674,23190350,22986702,172,172,0,94600,131.236,199.363,172,12.71,278.56,171,0,1,7.362,7.084,0.252,0.000,1,0,1,0,0,0
6b5411875b993950be0de543c91390fb-MUS-v330-2,330,1118,1118,0,-1,-1,-1,0.089,0.091,0,0.03,0.10,0,0,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6b6cab90664478877c3a63248c9fb961-g2-hwmcc15deep-6s33-k34,24952,72564,72564,0,-1,-1,-1,7.394,7.427,0,0.04,7.55,0,4294,166,6.367,6.295,0.000,0.000,0,34,0,0,0,0
6b6dd0a8429c4ac10d5a662f8d3fed95-HCP-446-60,27377,227343,227343,0,-1,-1,-1,0.739,0.906,0,0.15,1.43,0,337,7,0.447,0.446,0.000,0.000,0,1,0,0,0,0
6b70bb8803df091a1cc206f1895cdf25-VanDerWaerden_pd_2-3-20_390,195,20607,20607,0,-1,-1,-1,0.297,0.314,0,0.01,0.36,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6b74c4a66ba1ec3c337c15195e0eeec9-fdmus_b15_307,7011,19940,19940,0,-1,-1,-1,2.906,2.916,0,0.04,2.95,0,223,72,2.673,2.657,0.000,0.000,0,22,0,0,0,0
6b98c5d50f0f0800a8e7f66719449997-rbsat-v760c43649gyes1,760,43649,43649,0,-1,-1,-1,0.739,0.760,0,0.02,0.83,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6ba14f60b552076980aa1568e4150662-shuffling-1-s833081156-of-bench-sat04-343.used-as.sat04-482,44095,542227,542227,0,-1,-1,-1,69.717,71.126,0,0.41,72.53,0,306,1578,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6bc6405bb23095b38f30e67318f717e6-sokoban-p09.sas.cr.25,70356,57581,57581,0,-1,-1,-1,1.766,1.809,0,0.17,1.91,0,619,28,1.020,0.986,0.000,0.000,0,3,0,0,0,0
6bdd9e4670465a1a3df014b1cf847d53-E02F20,10420,393557,393557,0,-1,-1,-1,1.292,2.067,0,0.31,3.60,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6c12cb2fdddfb6ea8676f97d35ea913e-hsat_vc12062,200230,540629,540629,0,-1,-1,-1,74.769,75.099,0,0.32,76.83,0,16402,159,71.327,70.655,0.000,0.000,0,36,0,0,0,0
6c34b7032712e16b08d97a0449d610e2-puzzle30_sat,23029,84854,84854,0,-1,-1,-1,0.142,0.187,0,0.05,0.34,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6c429cc5aceada896d4214699358c662-Hidoku_enu_8,7203,39432,39432,0,-1,-1,-1,23.154,23.174,0,0.02,23.26,0,121,3,0.107,0.106,0.000,0.000,0,1,0,0,0,0
6c42f6f8258f9b54289a650708af1303-hwmcc15deep-oski15a10b10s-k22-sc2017,569318,1484746,1484746,0,-1,-1,-1,1005.343,1006.599,0,1.20,1010.61,0,15,486,979.661,976.373,0.000,0.000,0,59,0,0,0,0
6c485a727a6d6085bd8c4f269d79267e-fdmus_b15_463,8421,24010,24010,0,-1,-1,-1,2.746,2.757,0,0.04,2.81,0,279,72,2.433,2.413,0.000,0.000,0,20,0,0,0,0
6c4e2fea92aa94f976a8585ab5eb4b95-php-020-019.shuffled-as.sat05-1190,380,3630,3630,0,-1,-1,-1,0.028,0.043,0,0.01,0.05,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6c5ecf3d91905b5745308d468dc3b3f3-eqbpdtlf14spctbk14,4000,11914,11914,0,-1,-1,-1,0.114,0.120,0,0.01,0.14,0,1,707,0.006,0.003,0.000,0.000,0,1,0,0,0,0
6c72a8dee9ce24e02f45c02f41d5eb3a-ex177_13,745504,15712371,15503795,27,27,0,90587,1006.356,1052.786,27,11.35,1096.65,0,0,27,916.050,767.503,146.920,0.000,27,0,27,0,0,0
6ca49aeefbbe69bbb1f97d2aee4a3d6f-php-045-035.shuffled-as.sat05-1181,1575,34695,34695,0,-1,-1,-1,0.383,0.403,0,0.03,0.46,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6cc3bed2a2b38c8c057a5980224f8f1e-modgen-n200-m90860q08c40-22556,2200,9027,9027,0,-1,-1,-1,0.536,0.543,0,0.03,0.56,0,0,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6cc9c5a9cdd1ee2fa527862388871dd3-fphp-018-018.shuffled-as.sat05-1203,324,5526,5526,0,-1,-1,-1,0.045,0.049,0,0.02,0.06,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6ccfbb9e2406918d56e57f4c1f089d3c-CNP-5-1200,22085,158766,158766,0,-1,-1,-1,0.755,0.883,0,0.09,1.19,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6cd56ce925f2c2fe096d657024818785-g2-hwmcc15deep-intel032-k84,426091,882132,882132,0,-1,-1,-1,265.538,266.064,0,1.32,267.94,0,13055,173,251.652,250.290,0.000,0.000,0,14,0,0,0,0
6cd9571bc71cc0c3fb08aeafb9ca37e4-sted1_0x24204-330,13431,294689,294689,0,-1,-1,-1,4.622,4.906,0,0.22,5.73,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6cf6cd0a2880a940056886672270cd8b-urquhart3_25.shuffled-as.sat03-1553,153,408,408,0,-1,-1,-1,0.000,0.001,0,0.00,0.00,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6cf8b432f3cb27c30815f4a562986085-ex025_19,213602,1687981,1337236,87,87,0,162152,614.455,616.204,87,4.96,619.65,3,41,94,600.088,401.999,196.974,0.000,84,0,84,0,0,0
6cfbe40aef5061ce7ad323456fad2c06-Grain_no_init_ver1_out200_known_last104_0,2425,22275,22275,0,-1,-1,-1,0.011,0.032,0,0.05,0.09,0,0,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6cfd9ef85d9f6e62dcbb9a4fd9334c90-GreenTao_2-4-5_4231,4229,100321,100321,0,-1,-1,-1,4.986,5.091,0,0.06,5.32,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d04eefb847e8a70fdf3394c22cc794c-uum12.smt2,4138,10669,10669,0,-1,-1,-1,0.604,0.620,0,0.01,0.64,0,306,63,0.559,0.544,0.000,0.000,0,44,0,0,0,0
6d094ef8ff8403c1338136bdc474b1c9-4g_6color_180_100_02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77.88,100.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6d12f7972e402769c45d151387122959-modgen-n200-m90860q08c40-11953,2200,9024,9024,0,-1,-1,-1,0.509,0.515,0,0.03,0.55,0,0,7,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d1a2a1b9f8578b890fc02dc9efb130f-AProVE09-12,27495,100422,100422,0,-1,-1,-1,10.256,10.315,0,0.07,10.59,0,2525,28,8.405,8.342,0.000,0.000,0,8,0,0,0,0
6d1e7edc465823e12d80d06e6daf8eb2-sha0_35_1,48689,171006,171006,0,-1,-1,-1,0.752,0.842,0,0.16,1.22,0,8947,47,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d2325d84ab38b8297366256c10c0198-SGI_30_70_23_60_1-log.shuffled-as.sat03-159,115,47536,47536,0,-1,-1,-1,0.022,0.148,0,0.06,0.34,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d2916a0453dcc757ce187fe29c863aa-blocks-blocks-37-1.120-NOTKNOWN,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6d2aca2a97e05cc7e5ee613891454730-mrpp_8x8#18_12,10790,79413,79413,0,-1,-1,-1,0.306,0.372,0,0.09,0.58,0,989,43,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d2cfb721445205e78822a616be3bfaf-SGI_30_70_21_60_7-log.shuffled-as.sat03-151,105,40110,40110,0,-1,-1,-1,0.024,0.129,0,0.05,0.35,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d35bab4302bc221fa2c9234547b848b-contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07,1100,7545,7545,0,-1,-1,-1,0.005,0.012,0,0.01,0.04,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d394625007e64a09be0eda53d04724d-rbsat-v2400c266431gyes3,2400,266431,266431,0,-1,-1,-1,14.476,14.608,0,0.14,15.67,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d430915d17c1f4e62acc16117f6c0b5-T98.2.0,3148471,10861077,10861077,0,-1,-1,-1,1053.081,1064.405,0,15.78,1083.91,0,61,26,991.249,985.270,0.000,0.000,0,15,0,0,0,0
6d5acb859cd2755edef91392a416b8e1-iso-icl003.shuffled-as.sat05-3237,845,3994,3994,0,-1,-1,-1,0.014,0.016,0,0.01,0.03,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d637f8934c46e2a2638f3cfcba1c75f-ibm-2004-04-k100,120445,414954,414954,0,-1,-1,-1,65.836,66.085,0,0.55,67.07,0,11353,311,53.000,52.650,0.000,0.000,0,38,0,0,0,0
6d6586ce59942c5d7c60415bd922f190-cnt09.shuffled,9207,30372,30372,0,-1,-1,-1,0.032,0.072,0,0.03,0.13,0,0,9,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d6b5efe28f4fc13c982cd8404245950-complete-400-0.1-12-98765432140012,800,47705,47705,0,-1,-1,-1,8.390,8.637,0,0.08,9.22,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d6bbc183e9054f627e578db6ade59ec-aaai10-planning-ipc5-pipesworld-18-step15,130021,2502998,2502998,0,-1,-1,-1,842.592,846.544,0,5.92,852.19,0,12697,87,0.055,0.002,0.000,0.000,0,2,0,0,0,0
6d7c0deeffe06978367a90a10f608d59-SGI_30_60_28_30_1-dir.shuffled-as.sat05-438,840,64138,64138,0,-1,-1,-1,1.901,1.941,0,0.07,2.11,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d9b2fef1a2d5d26c96d654d1d85d06d-ps_300_301_30,470700,2304598,2304598,0,-1,-1,-1,4.244,11.505,0,4.28,17.70,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6d9e8290f09c0784324a09aa29a60126-prime2209-94,113646,317626,317626,0,-1,-1,-1,4.421,4.573,0,0.22,5.52,0,18785,15,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6daadd8c6984d2a4d689ba3960e4e0c5-manthey_DimacsSorterHalf_37_8,6247,21154,21154,0,-1,-1,-1,0.238,0.251,0,0.04,0.29,0,4,44,0.041,0.022,0.000,0.000,0,43,0,0,0,0
6db155290e3a34927bf7e9615c8387b2-ACG-15-5p0,214085,724026,724026,0,-1,-1,-1,43.292,43.763,0,0.57,45.38,0,3406,48,22.007,21.686,0.000,0.000,0,34,0,0,0,0
6db4b3f59a1e530ca5309d8a7544f5c3-color-19-4.shuffled-as.sat05-444,1444,119491,119491,0,-1,-1,-1,1.034,1.212,0,0.09,1.51,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6dd57612dab7692b8c38225bb852ce36-hwmcc15deep-6s516r-k18-sc2017,51996,147555,147555,0,-1,-1,-1,791.194,791.293,0,0.11,791.63,0,13,8361,785.754,782.994,0.000,0.000,0,1414,0,0,0,0
6ddb1d74448f67dbc7f9ce40023125df-smtlib-qfbv-aigs-bin_libsmbsharemodes_vc4322-tseitin,400093,1119314,1119314,0,-1,-1,-1,938.624,939.322,0,0.78,941.70,0,30638,602,920.255,900.615,0.000,0.000,0,292,0,0,0,0
6ddc374684a00c5e37fa9c473cbace5e-lksat-n1000-m3730-k3-l5-s1971651595.used-as.sat04-931,1000,3603,3603,0,-1,-1,-1,0.053,0.056,0,0.01,0.07,0,0,39,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6df8778d4e15c411df6a02def5d59b99-manol-pipe-c7bidw_i,131004,387838,387838,0,-1,-1,-1,370.617,370.891,0,0.28,371.68,0,5561,566,362.477,358.471,0.000,0.000,0,344,0,0,0,0
6dfbcfdd1ca6377a961f212deff6c70c-vmpc_36.shuffled-as.sat05-1954,1296,230544,230544,0,-1,-1,-1,0.130,0.361,0,0.12,0.79,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e1500f757b7f10445aa39234c7decc2-g2-T105.2.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.21,950.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6e1b970d637fca70d08b251766edade3-Nb8T61,116131,460800,460800,0,-1,-1,-1,2.493,2.841,0,0.27,3.84,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e1c06eca468c9f902053fe81e4c999c-prime2209-92,111228,310868,310868,0,-1,-1,-1,3.863,4.022,0,0.22,4.65,0,18385,15,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e1c111742d14e4d610befefb8f7a735-IsoLator-6-23,567418,2152965,2152965,0,-1,-1,-1,483.113,486.519,0,1.88,492.79,0,0,30,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e1d5ef3f8512c8260967d6f8add78ce-Sz512_15128_1.smt2-cvc4,10478,33986,33986,0,-1,-1,-1,0.101,0.119,0,0.02,0.18,0,1376,19,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e1d60d158cb1b74f9405acce3075ae5-instance_n3_i3_pp_ci_ce,525,2336,2336,0,-1,-1,-1,0.018,0.021,0,0.01,0.04,0,31,14,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e297bdb1c3f957f6333c37804805ecb-spg_200_301,315093,1546049,1546049,0,-1,-1,-1,2.532,3.620,0,1.08,7.23,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e3015f2ce1f17e4f2b81dae06d73eec-gus-md5-11,69561,226144,226144,0,-1,-1,-1,0.980,1.147,0,0.18,1.66,0,10132,27,0.070,0.065,0.000,0.000,0,1,0,0,0,0
6e508af94fbd33588e36e254f7834ea2-w08_10.shuffled,71615,248361,248361,0,-1,-1,-1,86.587,87.036,0,0.25,87.67,0,48,10656,79.288,75.127,0.000,0.000,0,212,0,0,0,0
6e68e3fd6251386c31956f18364e2c96-connm-ue-csp-sat-n800-d-0.04-s1751189365.used-as.sat04-970,788,9077,9077,0,-1,-1,-1,0.368,0.374,0,0.01,0.42,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e750852ac51df3a33499533ba056aed-rnd-v25-e188-k11,40950,841062,841062,0,-1,-1,-1,12.525,13.019,0,0.47,15.44,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e789d6b080067f2ecf0b167b77fb80d-rand_net60-60-5.shuffled,7200,21481,21481,0,-1,-1,-1,6.530,6.575,0,0.12,6.64,0,0,574,6.193,6.030,0.000,0.000,0,72,0,0,0,0
6e808c491e0b4d6472313d74d408df7f-mrpp_6x6#20_10,5291,35477,35477,0,-1,-1,-1,0.047,0.067,0,0.03,0.15,0,619,41,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e858531064077cc8a0dfde91f272dff-ak128astepbg2msaig,422649,1265651,1265651,0,-1,-1,-1,59.047,61.183,0,1.87,63.99,0,64243,17,43.947,43.741,0.000,0.000,0,1,0,0,0,0
6e8c0c5ccb66d98b738314d9e841ade0-e_rphp056_05,7097,13598,13598,0,-1,-1,-1,0.405,0.414,0,0.01,0.51,0,6214,3,0.015,0.004,0.000,0.000,0,1,0,0,0,0
6e8c9d4c7c9f9081dd9029e6436ff349-iso-brn006.shuffled-as.sat05-2700,2103,6200,6200,0,-1,-1,-1,0.077,0.091,0,0.01,0.13,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6e9ded47ab8168922d7e78757649b830-Nb8T63,120033,476160,476160,0,-1,-1,-1,2.752,3.122,0,0.28,4.15,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6eb1a684231ecfd5ba0617abfaa2c632-schur-triples-7-90,260865,1158765,1158765,0,-1,-1,-1,81.178,81.790,0,0.96,84.11,0,55258,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6eb486d72b1bfd46e22d20e366e85597-abw-X-can__715.mtx-w103,2327325,12304075,12304075,0,-1,-1,-1,117.006,124.537,0,9.90,144.85,0,1429,2,92.522,88.033,0.000,0.000,0,1,0,0,0,0
6ecce39f68b219907e822849298b6eeb-mp1-ps_5000_21250_3_0_0.8_0_1.55_6,5000,20707,20707,0,-1,-1,-1,1.543,1.578,0,0.02,1.62,0,3,126,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6ee6e0675e127fa25583f5804f60fcc8-velev-live-2.0-02,14628,161427,161427,0,-1,-1,-1,12.252,12.365,0,0.11,12.69,0,167,42,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6ee7df6102477fe00c6ba07a3e88ce2f-snw_13_9_preOpt_pre,18769,596820,596820,0,-1,-1,-1,51.288,51.662,0,0.85,52.98,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6eed3c2be0974177f6c81d5ac8176f3e-fdmus_b20_498,4353,11851,11851,0,-1,-1,-1,0.775,0.798,0,0.01,0.84,0,116,38,0.667,0.655,0.000,0.000,0,15,0,0,0,0
6f0b265e2297268c31213e0b43154a2c-em_9_3_5_all,3857,127960,127960,0,-1,-1,-1,9.540,9.626,0,0.06,9.86,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f0e236c999de0a5e3c46fd3463b1d0d-rook-56-1-1,181773,705368,705368,0,-1,-1,-1,31.551,31.980,0,0.45,33.45,0,0,2,2.728,2.605,0.000,0.000,0,2,0,0,0,0
6f24965c8737ff3f427c072958fe35b4-bevhcube4.shuffled-as.sat03-1426,96,256,256,0,-1,-1,-1,0.000,0.015,0,0.00,0.02,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f2e03667738763b9eebea5ac3abe462-mp1-blockpuzzle_9x9_s7_free8,7371,718395,718395,0,-1,-1,-1,7.845,8.166,0,0.46,9.35,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f2eb49b87902db54a6f281e47f0b983-dspam_dump_vc950,112856,356111,356111,0,-1,-1,-1,21.655,21.850,0,0.22,22.60,0,18089,73,19.994,19.887,0.000,0.000,0,26,0,0,0,0
6f40bd5ac85e2a53b392d8f0369e7f1f-harder-fphp-016-015.sat05-1230.reshuffled-07,240,3496,3496,0,-1,-1,-1,0.025,0.028,0,0.01,0.04,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f442819f6086522c7e58ab49fb522db-hitag2-10-60-0-0xac23f1205f76343-96,2230,29247,29247,0,-1,-1,-1,0.018,0.145,0,0.04,0.22,0,6,5,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f4c2d20e137e4f3ade0c95031ac0fde-eq.atree.braun.8.unsat,684,2267,2267,0,-1,-1,-1,0.014,0.016,0,0.01,0.02,0,71,15,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f4df706246d29bf38adadd274fadab3-SGI_30_60_19_60_6-dir.shuffled-as.sat03-112,570,45688,45688,0,-1,-1,-1,1.157,1.202,0,0.02,1.29,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f4dfe868223578a93aa67ad8e39f96a-ibm-2002-19r-k100,310152,1147709,1147709,0,-1,-1,-1,823.068,823.835,0,0.80,826.36,0,29712,431,804.816,802.632,0.000,0.000,0,90,0,0,0,0
6f64291d9d8e9d6e8dac003292aee7ed-hgen2-v400-s161064952.shuffled-as.sat03-1681,400,1400,1400,0,-1,-1,-1,0.097,0.099,0,0.01,0.12,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f680f99d6de739e8d8eab8a6a26dba5-SGI_30_60_28_50_8-log.shuffled-as.sat03-129,140,65504,65504,0,-1,-1,-1,0.037,0.235,0,0.09,0.52,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f6e3b3fb5648a96d0a42613afb67adf-SGI_30_70_16_90_5-log.shuffled-as.sat03-139,80,28558,28558,0,-1,-1,-1,0.013,0.083,0,0.04,0.19,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f6f7fe094a4c5f053473c53c22bb2b7-test_v7_r12_vr1_c1_s22787.smt2-cvc4,409870,1824967,1824967,0,-1,-1,-1,153.834,154.931,0,1.17,158.76,0,35170,110,144.575,144.149,0.000,0.000,0,16,0,0,0,0
6f82682182394eb554a47a55f6c4453e-newpol36-4,4431775,14489335,14489335,0,-1,-1,-1,1000.000,1010.442,0,10.86,1035.93,0,433432,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6f82a1da85b09823250d2bd9b2f0dd8d-T96.2.0,3115363,10755156,10755156,0,-1,-1,-1,1128.378,1136.642,0,7.79,1155.62,0,639,54,1072.015,1066.805,0.000,0.000,0,19,0,0,0,0
6f8f8770f57cb1078836de8972d96283-rovers5_v01a.shuffled-as.sat05-4048,981,25880,25880,0,-1,-1,-1,5.502,5.532,0,0.02,5.58,0,0,14,0.076,0.075,0.000,0.000,0,4,0,0,0,0
6f9d7d962beea74eddf5077eee7c1e24-grid-pbl-0100.shuffled-as.sat05-1346.shuffled-as.sat05-1346,10100,19900,19900,0,-1,-1,-1,0.391,0.433,0,0.02,0.48,0,0,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0
6fac0a6ec09fabc6c9e0d6dcc1f0e0c1-AProVE09-22,11557,37518,37518,0,-1,-1,-1,1.745,1.764,0,0.03,1.83,0,943,30,1.639,1.628,0.000,0.000,0,10,0,0,0,0
